time (sec),X vibration (g),Y vibration (g),Z vibration (g)
23.1443,0.00355155,-0.0042597,-0.00406695
23.1543,0.00496147,-0.00400069,-0.00147487
23.1643,0.0060354,-0.00453517,0.000476536
23.1743,0.00625454,-0.00461193,-0.00224103
23.1843,0.00462708,-0.00522276,0.000183761
23.1943,0.00362492,-0.00534535,-0.00137378
23.2043,0.00538428,-0.00444564,0.000944578
23.2143,0.00412211,-0.00441571,-0.00010905
23.2243,0.0037599,-0.0049046,-0.00253577
23.2343,0.00562515,-0.00363877,-0.00177325
23.2443,0.00352283,-0.00475332,-0.000140784
23.2543,0.00544851,-0.00476928,-0.000598576
23.2643,0.00365075,-0.00571605,-0.000720489
23.2743,0.00722374,-0.00565578,-0.00206291
23.2843,0.00426571,-0.00500044,0.00187437
23.2943,0.00341306,-0.00417729,0.00149362
23.3043,0.00358243,-0.00466641,0.000182282
23.3143,0.0055978,-0.00651359,0.000427519
23.3243,0.00491206,-0.00514121,-0.000227317
23.3343,0.00535516,-0.00405877,0.000567612
23.3443,0.00147973,-0.00489896,-0.000407278
23.3543,0.00215108,-0.00497623,-0.0008937
23.3643,0.00543135,-0.00538923,-0.000327083
23.3743,0.00503396,-0.00502406,0.000422828
23.3843,0.00385806,-0.004369,0.000776204
23.3943,0.00297176,-0.00476681,0.000702527
23.4043,0.00336687,-0.00429491,0.000583264
23.4143,0.00347176,-0.00504372,-0.00202297
23.4243,0.0061703,-0.00428195,0.00141342
23.4343,0.0025972,-0.00541229,-0.000887265
23.4443,0.0030063,-0.0040097,-0.00070059
23.4543,0.00507828,-0.00510957,0.000935851
23.4643,0.00414398,-0.00472936,0.000375232
23.4743,0.00404859,-0.00537151,-0.000810802
23.4843,0.0018014,-0.00378592,0.00152811
23.4944,0.00458926,-0.00358889,-0.000298403
23.5044,0.00383678,-0.00563491,0.00124744
23.5144,0.00187854,-0.00380525,0.000321574
23.5244,0.00352103,-0.00431018,0.00128797
23.5344,0.000982316,-0.00437264,0.0013543
23.5444,0.00202907,-0.00541167,0.00316031
23.5544,0.00574578,-0.00519951,0.00139598
23.5644,0.00403006,-0.00474324,-0.00270273
23.5744,0.00278704,-0.00373767,-0.000468904
23.5844,0.000918094,-0.0057686,-0.00136291
23.5944,0.00301608,-0.00540394,0.0013901
23.6044,0.00294701,-0.00494774,0.000710095
23.6144,0.00112286,-0.00374389,0.00155615
23.6244,0.00105313,-0.00452368,-0.00112235
23.6344,0.00247843,-0.00406754,-0.000169101
23.6444,0.00222495,-0.00576289,0.000372359
23.6544,0.00314606,-0.00696999,0.000730907
23.6644,0.00232736,-0.00634605,0.000189384
23.6744,0.00245436,-0.00582895,-0.000214618
23.6844,0.00261156,-0.00514401,0.000800629
23.6944,0.00195971,-0.00558824,0.00198391
23.7044,0.00179582,-0.00525428,0.000436084
23.7144,0.00201307,-0.00629363,0.00137561
23.7244,0.00381689,-0.00599022,0.00025541
23.7344,0.00154631,-0.00588519,0.000554457
23.7444,0.00209826,-0.00500199,0.00132671
23.7544,0.00361118,-0.00466811,0.0014583
23.7644,0.000393578,-0.00532605,0.00293284
23.7744,0.00375214,-0.00520582,0.000989621
23.7844,0.00205975,-0.0056044,0.0017779
23.7944,0.00125203,-0.0051485,0.00177292
23.8044,0.0011764,-0.00457054,0.0021496
23.8144,0.00192441,-0.00496915,0.00205344
23.8244,0.00055113,-0.00519993,0.00226265
23.8344,0.0012527,-0.00527813,0.000702047
23.8444,0.000916355,-0.00758411,7.24093e-05
23.8544,0.000305021,-0.00526672,0.0010909
23.8644,0.00190587,-0.00565012,0.00122458
23.8744,0.00233146,-0.00433982,0.00294534
23.8844,5.59406e-05,-0.00589816,0.00394914
23.8944,-0.000755077,-0.00533555,0.00170303
23.9044,0.00185152,-0.00623778,0.00276824
23.9144,0.000627858,-0.00584303,0.00271976
23.9244,0.00434768,-0.00666898,0.00157283
23.9344,0.00138387,-0.00595381,0.0035999
23.9444,0.00099844,-0.0065509,0.000912228
23.9544,-0.00105051,-0.00621721,0.00232933
23.9644,0.000806428,-0.0065549,0.00263273
23.9744,-0.000632837,-0.00519889,0.00281424
23.9844,-0.00137053,-0.00619272,0.0023856
23.9944,0.000332832,-0.00572172,0.00200292
24.0044,0.000113272,-0.00552537,0.00174249
24.0144,-0.000793258,-0.00632085,0.00242829
24.0244,0.000970153,-0.00652124,0.00344996
24.0345,0.00168038,-0.00601973,0.0021525
24.0445,0.000193037,-0.00596072,0.00392221
24.0545,-5.86869e-05,-0.00600853,0.0017096
24.0645,-0.000493843,-0.00735332,0.000824668
24.0745,0.000794903,-0.00691285,0.00172519
24.0845,0.00127461,-0.00795247,0.00167985
24.0945,-0.000672141,-0.00493328,0.00358781
24.1045,-0.00161215,-0.006156,0.00476354
24.1145,0.0009265,-0.00533406,0.00203322
24.1245,0.00149645,-0.00693824,0.00137826
24.1345,-0.00257257,-0.00724543,0.00235616
24.1445,-0.00146922,-0.00659132,0.00289174
24.1545,-0.000717151,-0.00587618,0.0039463
24.1645,0.000110889,-0.00647327,0.00135421
24.1745,-0.000495715,-0.00749761,0.00304998
24.1845,-0.00206394,-0.006874,0.00466964
24.1945,-0.00137421,-0.00592995,0.00413801
24.2045,-0.000928938,-0.00635917,0.00365233
24.2145,-0.00164365,-0.00764288,0.00283113
24.2245,0.000769338,-0.00524924,0.000636826
24.2345,-0.000419045,-0.00624301,0.00537014
24.2445,-0.00172982,-0.00650436,0.00630422
24.2545,-3.49582e-05,-0.00549923,0.00354587
24.2645,-0.00131586,-0.00553168,0.003519
24.2745,0.00066827,-0.00629654,0.00222583
24.2845,-0.00111682,-0.00562707,0.00383198
24.2945,-0.00101014,-0.00681915,0.00652168
24.3045,-0.00101061,-0.00703466,0.00493911
24.3145,-0.00113346,-0.00726542,0.00309731
24.3245,-0.00499501,-0.00720625,0.00484148
24.3345,-0.00324168,-0.00621628,0.00461745
24.3445,-0.00199221,-0.00641648,0.00532436
24.3545,-0.00188745,-0.00655564,0.00436825
24.3645,-0.00140155,-0.00674055,0.00501446
24.3745,-0.00218244,-0.00797829,0.00445541
24.3845,-0.00334511,-0.00685093,0.0042017
24.3945,-0.00147162,-0.00673062,0.0044822
24.4045,-0.00318424,-0.00728167,0.00348115
24.4145,-0.00327975,-0.00554391,0.00338052
24.4245,-0.00177341,-0.00664424,0.00447023
24.4345,-0.00176274,-0.0062492,0.00382061
24.4445,-0.00231695,-0.00794459,0.00689428
24.4545,-0.00351234,-0.00750374,0.00404773
24.4645,-0.00286174,-0.00645252,0.00484818
24.4745,-0.00520215,-0.00541653,0.00400084
24.4845,-0.00250751,-0.00711183,0.00344358
24.4945,-0.00359733,-0.00697607,0.00557201
24.5045,-0.00482479,-0.00632149,0.00466412
24.5145,-0.00263462,-0.00668922,0.0044888
24.5245,-0.00413735,-0.00621769,0.00481717
24.5345,-0.0034584,-0.00725675,0.00377242
24.5445,-0.0047939,-0.00698354,0.00512344
24.5545,-0.00335262,-0.00651194,0.00322451
24.5645,-0.00416994,-0.00646756,0.00530825
24.5746,-0.00414833,-0.00593488,0.00279928
24.5846,-0.00385237,-0.00659234,0.0059667
24.5946,-0.00532672,-0.00744814,0.00611304
24.6046,-0.00402429,-0.00642709,0.00624428
24.6146,-0.00472105,-0.00708447,0.004331
24.6246,-0.00322086,-0.0063838,0.004844
24.6346,-0.00404029,-0.00676646,0.00663888
24.6446,-0.00513467,-0.00769841,0.00458872
24.6546,-0.00510021,-0.00611264,0.00499535
24.6646,-0.00553906,-0.00811263,0.00535635
24.6746,-0.00674115,-0.00764068,0.0059006
24.6846,-0.00512067,-0.00817577,0.00786405
24.6946,-0.00585032,-0.00739859,0.00584512
24.7046,-0.00439828,-0.00717068,0.00667972
24.7146,-0.00596775,-0.00819394,0.00635479
24.7246,-0.00674405,-0.00598234,0.00523655
24.7346,-0.00538443,-0.007387,0.0060563
24.7446,-0.00483381,-0.00731153,0.00722714
24.7546,-0.0068622,-0.0069156,0.00504121
24.7646,-0.00431327,-0.00748093,0.00494585
24.7746,-0.00499946,-0.00713069,0.0056746
24.7846,-0.00644888,-0.00580386,0.00673917
24.7946,-0.00544193,-0.00723882,0.00672052
24.8046,-0.00513717,-0.00672062,0.00549655
24.8146,-0.00509208,-0.00810972,0.00680566
24.8246,-0.00748867,-0.00679799,0.00858792
24.8346,-0.00623871,-0.00696631,0.00580797
24.8446,-0.00720154,-0.00858417,0.00784988
24.8546,-0.00639464,-0.00693662,0.00796933
24.8646,-0.00424526,-0.00776093,0.00784477
24.8746,-0.00633806,-0.00747132,0.00961241
24.8846,-0.00605079,-0.0072427,0.00619222
24.8946,-0.00620629,-0.0080974,0.00805167
24.9046,-0.00654517,-0.00763981,0.00893468
24.9146,-0.00850174,-0.00850967,0.00704073
24.9246,-0.00679649,-0.00686181,0.00745096
24.9346,-0.00734981,-0.00760951,0.0054657
24.9446,-0.00900201,-0.00748742,0.00685272
24.9546,-0.0079537,-0.00748735,0.00648512
24.9646,-0.00687513,-0.00648016,0.00819282
24.9746,-0.00703279,-0.00765491,0.00668104
24.9846,-0.00899123,-0.00687649,0.00628327
24.9946,-0.00710474,-0.00860046,0.00756407
25.0046,-0.00834655,-0.00730314,0.00748695
25.0146,-0.00784913,-0.00798941,0.00744047
25.0246,-0.00614653,-0.006692,0.00910307
25.0346,-0.0070992,-0.00774436,0.00881266
25.0446,-0.00812842,-0.00714874,0.00722538
25.0546,-0.00927996,-0.0067972,0.00748451
25.0646,-0.00696804,-0.00751372,0.00669089
25.0746,-0.00854734,-0.00839802,0.0110243
25.0846,-0.00788386,-0.00792425,0.00870502
25.0946,-0.00912796,-0.00766403,0.00778965
25.1046,-0.00834292,-0.00735799,0.00553161
25.1147,-0.00856519,-0.00902026,0.0092856
25.1247,-0.0108171,-0.00712719,0.00866044
25.1347,-0.0110094,-0.00674468,0.00878306
25.1447,-0.00883675,-0.00869669,0.00922621
25.1547,-0.00996027,-0.00814621,0.00944058
25.1647,-0.00893255,-0.00770248,0.00706107
25.1747,-0.0104228,-0.00870826,0.00780968
25.1847,-0.00924292,-0.00939355,0.00927554
25.1947,-0.0101843,-0.00711859,0.0108788
25.2047,-0.0110343,-0.0079716,0.00962883
25.2147,-0.0114116,-0.00903817,0.00937073
25.2247,-0.0105532,-0.00874664,0.00976885
25.2347,-0.00996959,-0.00857713,0.0103502
25.2447,-0.00995083,-0.00790401,0.00957354
25.2547,-0.00910833,-0.008421,0.0106738
25.2647,-0.00847968,-0.00895319,0.0100194
25.2747,-0.0111929,-0.00907332,0.0126
25.2847,-0.0114039,-0.00739286,0.0107861
25.2947,-0.00998251,-0.00781803,0.00785841
25.3047,-0.0101329,-0.00798373,0.0086997
25.3147,-0.0104362,-0.00799678,0.0106244
25.3247,-0.0111822,-0.00758251,0.00896347
25.3347,-0.0115622,-0.00831257,0.00959137
25.3447,-0.0109811,-0.00852377,0.00956323
25.3547,-0.011865,-0.00881119,0.0111678
25.3647,-0.0137868,-0.00818301,0.0103311
25.3747,-0.0112684,-0.00776839,0.00897572
25.3847,-0.0123056,-0.00800981,0.0103974
25.3947,-0.0111458,-0.00934979,0.0120939
25.4047,-0.0130531,-0.00786683,0.0124171
25.4147,-0.0128397,-0.00969493,0.0083612
25.4247,-0.0128248,-0.00760147,0.00921863
25.4347,-0.0143361,-0.00767468,0.0107017
25.4447,-0.0113004,-0.00837341,0.0114372
25.4547,-0.0114083,-0.00838542,0.0115014
25.4647,-0.0153767,-0.00847365,0.0119166
25.4747,-0.0116703,-0.00819559,0.0114773
25.4847,-0.0133199,-0.00662046,0.0118316
25.4947,-0.0123909,-0.00788337,0.010599
25.5047,-0.0142392,-0.00881051,0.0112891
25.5147,-0.0137531,-0.00860842,0.00956835
25.5247,-0.0138623,-0.00861987,0.00963293
25.5347,-0.011454,-0.0084634,0.0107352
25.5447,-0.0137456,-0.00844417,0.0100064
25.5547,-0.0146641,-0.00827227,0.0103458
25.5647,-0.0133245,-0.00918366,0.0120585
25.5747,-0.0150215,-0.00838599,0.0120318
25.5847,-0.0144299,-0.00722202,0.0116695
25.5947,-0.0152881,-0.00746177,0.0100865
25.6047,-0.0140408,-0.00873903,0.0113874
25.6147,-0.0150671,-0.0099399,0.0103691
25.6247,-0.0128283,-0.00894344,0.0124483
25.6347,-0.0130616,-0.00889293,0.0129406
25.6447,-0.0145005,-0.00719439,0.0108391
25.6548,-0.0138491,-0.00940199,0.0131778
25.6648,-0.0125265,-0.00825259,0.0126327
25.6748,-0.0137218,-0.00878155,0.0134914
25.6848,-0.0160311,-0.00760146,0.0134041
25.6948,-0.0150447,-0.00845067,0.0120504
25.7048,-0.0150503,-0.00841479,0.012009
25.7148,-0.012874,-0.00805839,0.0109148
25.7248,-0.0141769,-0.00703052,0.0130706
25.7348,-0.0167617,-0.00780307,0.0141279
25.7448,-0.0171341,-0.00801096,0.010745
25.7548,-0.0175219,-0.00806618,0.0127942
25.7648,-0.0168876,-0.00810604,0.00991479
25.7748,-0.0169858,-0.00874089,0.0125133
25.7848,-0.0159093,-0.00890263,0.0119991
25.7948,-0.0160841,-0.00798091,0.0138195
25.8048,-0.0159234,-0.00866125,0.0125577
25.8148,-0.0169378,-0.00749519,0.0121961
25.8248,-0.0167011,-0.00816009,0.0130248
25.8348,-0.0162203,-0.00964885,0.0141128
25.8448,-0.0173267,-0.00871138,0.0112337
25.8548,-0.0169988,-0.00861305,0.0148395
25.8648,-0.0179834,-0.00956746,0.0138524
25.8748,-0.0151687,-0.00910272,0.013201
25.8848,-0.0161077,-0.00911089,0.0142739
25.8948,-0.0160093,-0.00863069,0.0142177
25.9048,-0.0186423,-0.00982884,0.0143293
25.9148,-0.0186663,-0.00911956,0.0139374
25.9248,-0.0187361,-0.00796767,0.0130572
25.9348,-0.0181042,-0.00831103,0.0138555
25.9448,-0.0177623,-0.00905101,0.0126397
25.9548,-0.0180003,-0.0084939,0.0129497
25.9648,-0.0183301,-0.00923368,0.0146025
25.9748,-0.0185989,-0.00997335,0.0164537
25.9848,-0.0194324,-0.00862248,0.0133458
25.9948,-0.0167108,-0.00933143,0.0114433
26.0048,-0.01846,-0.00752258,0.0128368
26.0148,-0.0182258,-0.00945201,0.014337
26.0248,-0.0183274,-0.00814649,0.0129381
26.0348,-0.018307,-0.00832096,0.0140111
26.0448,-0.0203924,-0.00811385,0.0137413
26.0548,-0.020006,-0.00902052,0.0149363
26.0648,-0.0193756,-0.00919467,0.0155821
26.0748,-0.0180129,-0.0091856,0.0125657
26.0848,-0.0192443,-0.00903909,0.0152713
26.0948,-0.0221542,-0.00819058,0.0172598
26.1048,-0.0198763,-0.0103784,0.0144265
26.1148,-0.0212148,-0.00797331,0.0143398
26.1248,-0.0200968,-0.00860456,0.015428
26.1348,-0.0189178,-0.00876267,0.0150056
26.1448,-0.0206685,-0.00856973,0.0153003
26.1548,-0.019978,-0.009399,0.0152288
26.1648,-0.0233006,-0.00980092,0.0154929
26.1748,-0.020825,-0.00860056,0.0137734
26.1848,-0.0217217,-0.00868183,0.016479
26.1949,-0.0197956,-0.00774064,0.0173839
26.2049,-0.019899,-0.00802004,0.0134671
26.2149,-0.0215893,-0.00843665,0.0146162
26.2249,-0.0210978,-0.00845641,0.0165892
26.2349,-0.020881,-0.00965099,0.0150985
26.2449,-0.0232125,-0.00864819,0.0144318
26.2549,-0.0215005,-0.00819459,0.0155807
26.2649,-0.0224589,-0.00926675,0.0152038
26.2749,-0.0207013,-0.00821783,0.0156356
26.2849,-0.0227432,-0.00840474,0.0154723
26.2949,-0.0221759,-0.00903405,0.0163465
26.3049,-0.0233482,-0.00922073,0.0181667
26.3149,-0.0215757,-0.00959039,0.0163706
26.3249,-0.0234195,-0.00791528,0.0165276
26.3349,-0.020701,-0.00872721,0.0161505
26.3449,-0.0242692,-0.00979842,0.0171161
26.3549,-0.0245111,-0.00905372,0.016388
26.3649,-0.0226931,-0.00826313,0.0150037
26.3749,-0.0221416,-0.00896777,0.0183801
26.3849,-0.0229482,-0.00852789,0.016416
26.3949,-0.0228699,-0.00839305,0.0157029
26.4049,-0.0240887,-0.00923466,0.0166226
26.4149,-0.0228813,-0.00801622,0.0173133
26.4249,-0.0218266,-0.008293,0.0177751
26.4349,-0.0241289,-0.00936312,0.0185268
26.4449,-0.0250121,-0.00852578,0.0158299
26.4549,-0.0224317,-0.00883271,0.0165968
26.4649,-0.0250851,-0.00895642,0.0183249
26.4749,-0.0247631,-0.00962931,0.018939
26.4849,-0.0232662,-0.00883725,0.0181646
26.4949,-0.0234936,-0.0105017,0.0176953
26.5049,-0.0261471,-0.00902276,0.0166614
26.5149,-0.0246961,-0.009863,0.0165583
26.5249,-0.0244506,-0.0101996,0.016455
26.5349,-0.0245714,-0.0102003,0.0165196
26.5449,-0.0244786,-0.00885821,0.0164926
26.5549,-0.0245994,-0.00885871,0.016557
26.5649,-0.0267496,-0.00896591,0.0187272
26.5749,-0.0268705,-0.00896616,0.0187915
26.5849,-0.0270067,-0.0108889,0.0168112
26.5949,-0.0271277,-0.0108889,0.0168754
26.6049,-0.0247768,-0.00682993,0.0187096
26.6149,-0.0248978,-0.00682967,0.0187738
26.6249,-0.0261938,-0.00954533,0.0181055
