time (sec),X vibration (g),Y vibration (g),Z vibration (g)
23.2974,-0.0100385,0.00401367,0.00708349
23.3074,-0.0101215,0.00353235,0.00885203
23.3174,-0.00992995,0.0054924,0.00791986
23.3274,-0.00903663,0.00403449,0.00872726
23.3374,-0.00910472,0.00379725,0.00904646
23.3474,-0.00915767,0.00526896,0.00811453
23.3574,-0.0131322,0.00381098,0.00814397
23.3674,-0.0105151,0.00479438,0.00821927
23.3774,-0.0110719,0.00651016,0.0087524
23.3874,-0.00993514,0.00505212,0.0088431
23.3975,-0.0114535,0.00334991,0.00839982
23.4075,-0.0100728,0.0067746,0.00943671
23.4175,-0.012339,0.00580477,0.0102143
23.4275,-0.0126522,0.00507905,0.00978646
23.4375,-0.0105088,0.00484158,0.00816854
23.4475,-0.0115699,0.0077779,0.00917519
23.4575,-0.0111358,0.00412244,0.00755741
23.4675,-0.0107322,0.00608215,0.0100443
23.4775,-0.0115342,0.00584458,0.00961681
23.4875,-0.00914728,0.00560699,0.00799923
23.4975,-0.0124061,0.0048811,0.0106999
23.5075,-0.0110112,0.0036669,0.0110356
23.5175,-0.00937216,0.00440578,0.0106236
23.5276,-0.0106477,0.00538878,0.00896049
23.5376,-0.0107331,0.00197725,0.0112342
23.5476,-0.010315,0.0049133,0.00981532
23.5576,-0.0113467,0.00369897,0.00816764
23.5676,-0.0138738,0.00565841,0.010884
23.5776,-0.0114876,0.00664127,0.00900754
23.5876,-0.0127789,0.00591512,0.00978616
23.5976,-0.0111712,0.00543308,0.0125485
23.6076,-0.0112267,0.00617171,0.0101686
23.6176,-0.0122589,0.0049572,0.0102302
23.6276,-0.0121009,0.00642819,0.012245
23.6376,-0.0111954,0.00545775,0.0101247
23.6476,-0.0136927,0.00595212,0.00991184
23.6577,-0.0135197,0.00424921,0.0104772
23.6677,-0.0145828,0.00572007,0.0112562
23.6777,-0.0100155,0.0071909,0.0108603
23.6877,-0.0144662,0.00646444,0.0099152
23.6977,-0.0143088,0.00451726,0.0121744
23.7077,-0.011939,0.00549971,0.0108022
23.7177,-0.0124989,0.00574971,0.0113372
23.7277,-0.0137761,0.00502312,0.0104228
23.7377,-0.0126425,0.00551719,0.0126822
23.7477,-0.0134315,0.00381398,0.00958584
23.7577,-0.0135187,0.00723765,0.0115707
23.7677,-0.0131177,0.00480195,0.0140896
23.7777,-0.0131745,0.00627243,0.0131753
23.7877,-0.0132314,0.00530149,0.0110404
23.7978,-0.014036,0.00506293,0.0101262
23.8078,-0.0136353,0.0033595,0.0116687
23.8178,-0.0156455,0.00556226,0.0114565
23.8278,-0.0147413,0.00507945,0.0108018
23.8378,-0.0155462,0.00630557,0.0113373
23.8478,-0.0146422,0.00460199,0.0101944
23.8578,-0.0132652,0.00607218,0.0131866
23.8678,-0.0142991,0.00436852,0.0100906
23.8778,-0.014616,0.00486207,0.0116028
23.8878,-0.0125067,0.00584386,0.0121689
23.8978,-0.0140291,0.00536078,0.0114839
23.9078,-0.0136289,0.00634249,0.012279
23.9178,-0.013946,0.0063476,0.01283
23.9279,-0.0169334,0.00317886,0.0116567
23.9379,-0.0174947,0.00562528,0.0121925
23.9479,-0.0139209,0.00563027,0.0135065
23.9579,-0.0144823,0.00612349,0.0123486
23.9679,-0.013823,0.00832565,0.0128996
23.9779,-0.01559,0.00466842,0.0114976
23.9879,-0.0144273,0.00490211,0.00962258
23.9979,-0.0159807,0.00516628,0.0118674
24.0079,-0.0141161,0.0032179,0.0131815
24.0179,-0.0158985,0.00517569,0.0146787
24.0279,-0.0166891,0.00395964,0.0125443
24.0379,-0.0148094,0.00469664,0.0111576
24.0479,-0.0139216,0.00616602,0.0129295
24.0579,-0.0178709,0.00566699,0.0107646
24.068,-0.0174562,0.00567144,0.0110717
24.078,-0.0165685,0.00617938,0.0118671
24.088,-0.015925,0.00545133,0.0143867
24.098,-0.0157545,0.00472322,0.013473
24.108,-0.0155841,0.0066806,0.013536
24.118,-0.0137047,0.00546411,0.0141177
24.128,-0.0157163,0.00668898,0.0121971
24.138,-0.0148288,0.00522826,0.0154491
24.148,-0.0156351,0.00376749,0.0152679
24.158,-0.0171585,0.00694532,0.012859
24.168,-0.0170035,0.00524031,0.0151345
24.178,-0.0173063,0.00548836,0.0130002
24.188,-0.0161596,0.00427153,0.0130784
24.1981,-0.0177136,0.0052519,0.0145757
24.2081,-0.0160633,0.00305841,0.0132196
24.2181,-0.0163815,0.00550351,0.0139845
24.2281,-0.0171879,0.006972,0.0135439
24.2381,-0.0153088,0.00575491,0.0136374
24.2481,-0.017336,0.00380535,0.0144327
24.2581,-0.0174101,0.00380884,0.0144957
24.2681,-0.0157752,0.003324,0.0138414
24.2781,-0.0175735,0.00454809,0.0148504
24.2881,-0.0169,0.00406314,0.0141962
24.2981,-0.0184389,0.00626367,0.013252
24.3081,-0.01656,0.00626689,0.0135896
24.3181,-0.01639,0.00602591,0.0138966
24.3282,-0.0184172,0.0062579,0.0127082
24.3382,-0.017759,0.00578793,0.0137629
24.3482,-0.0195421,0.00579093,0.0140546
24.3582,-0.0196163,0.00579386,0.0141175
24.3682,-0.0172644,0.00482019,0.0164081
24.3782,-0.0173386,0.00531128,0.0164556
24.3882,-0.014239,0.00482577,0.0146111
24.3982,-0.0179752,0.0062933,0.0153605
24.4082,-0.0180494,0.00629594,0.0154232
24.4182,-0.0185814,0.00530671,0.0128004
24.4282,-0.0194033,0.00654518,0.0152893
24.4382,-0.0158459,0.00654764,0.0183122
24.4482,-0.0159201,0.00655004,0.0183748
24.4582,-0.018161,0.0060641,0.0147601
24.4683,-0.0177469,0.00460155,0.014838
24.4783,-0.0166157,0.00387134,0.0171131
24.4883,-0.0198484,0.00533833,0.0144597
24.4983,-0.0199226,0.00534041,0.0145223
24.5083,-0.018776,0.00461002,0.0143559
24.5183,-0.0193385,0.00436784,0.0156239
24.5283,-0.0191685,0.00461388,0.0139926
24.5383,-0.0185254,0.00412743,0.0162523
24.5483,-0.0173788,0.00339678,0.0168183
24.5583,-0.0174529,0.00339848,0.0168807
24.5683,-0.0160622,0.00486495,0.0162259
24.5783,-0.0197831,0.00437824,0.0162425
24.5883,-0.0191247,0.00608872,0.0158166
24.5984,-0.0223878,0.00560188,0.0173132
24.6084,-0.0202646,0.00511497,0.0169177
24.6184,-0.0188738,0.00706938,0.0177123
24.6284,-0.0213739,0.00462922,0.0170268
24.6384,-0.021219,0.00511867,0.0180656
24.6484,-0.0220101,0.00560804,0.015198
24.6584,-0.020375,0.00730278,0.015016
24.6684,-0.0211966,0.00683072,0.0180077
24.6784,-0.020538,0.00390194,0.0183291
24.6884,-0.0189029,0.00756484,0.0183911
24.6984,-0.0184732,0.00559721,0.0143332
24.7084,-0.0192794,0.00561315,0.0158447
24.7184,-0.0179189,0.00732272,0.0193246
24.7284,-0.0216242,0.00610256,0.0171586
24.7385,-0.0195006,0.00610302,0.0165185
24.7485,-0.0217868,0.0073241,0.0182588
24.7585,-0.0218604,0.00732441,0.0183205
24.7685,-0.0194926,0.0063481,0.017192
24.7785,-0.0183455,0.00683654,0.0179861
24.7885,-0.0211046,0.00610422,0.0177883
24.7985,-0.0206898,0.00586009,0.0185823
24.8085,-0.022457,0.0056159,0.015943
24.8185,-0.0210656,0.00512749,0.0165233
24.8285,-0.0206507,0.00366245,0.0175613
24.8385,-0.0221889,0.00634769,0.0178363
24.8485,-0.0208126,0.00537078,0.0191489
24.8585,-0.0208706,0.00756759,0.0169976
24.8686,-0.0216915,0.0058581,0.0182796
24.8786,-0.021017,0.00559812,0.0161588
24.8886,-0.0218226,0.00390373,0.0176848
24.8986,-0.0216668,0.00536782,0.0184631
24.9086,-0.0222129,0.00439044,0.0185242
24.9186,-0.0215382,0.00657153,0.0158997
24.9286,-0.0233354,0.00536511,0.0171661
24.9386,-0.0207381,0.00658474,0.0199279
24.9486,-0.0210551,0.00511876,0.0204923
24.9586,-0.0223486,0.00829134,0.0185695
24.9686,-0.0216889,0.00413968,0.0198815
24.9786,-0.0237147,0.00657968,0.0191793
24.9886,-0.0225515,0.00438096,0.0185381
24.9987,-0.0211745,0.00486769,0.0193311
25.0087,-0.022956,0.00559848,0.0193765
25.0187,-0.0217926,0.00973187,0.0169804
25.0287,-0.022338,0.0036266,0.0161101
25.0387,-0.022914,0.00608137,0.0180931
25.0487,-0.0251835,0.00388215,0.019603
25.0587,-0.0235621,0.00583322,0.0201517
25.0687,-0.0214218,0.00508341,0.0170839
25.0787,-0.0234471,0.00607301,0.0190667
25.0887,-0.0242516,0.00460588,0.0179062
25.0987,-0.0228435,0.00605307,0.0169897
25.1087,-0.0214812,0.0038686,0.0195217
25.1187,-0.0225297,0.00533088,0.0215196
25.1287,-0.0218538,0.0038634,0.0193975
25.1388,-0.0216815,0.00653094,0.017489
25.1488,-0.0251711,0.00410199,0.019975
25.1588,-0.0228167,0.00531978,0.0202942
25.1688,-0.0219117,0.00678162,0.020598
25.1788,-0.0244093,0.00482543,0.0191776
25.1888,-0.0244961,0.00286915,0.0214497
25.1988,-0.0257576,0.00384244,0.0183202
25.2088,-0.0234028,0.00432738,0.0193715
25.2188,-0.0259154,0.00578877,0.0206211
25.2288,-0.0228128,0.0077231,0.0180102
25.2388,-0.0245929,0.00527809,0.0183137
25.2488,-0.0251522,0.00773103,0.0193342
25.2588,-0.0215763,0.00552998,0.0201716
25.2689,-0.0240733,0.00625851,0.0197119
25.2789,-0.023427,0.00576625,0.0205187
25.2889,-0.024459,0.00502976,0.0203183
25.2989,-0.0233242,0.00429318,0.0211402
25.3089,-0.0251038,0.00355651,0.021428
25.3189,-0.0241824,0.00477285,0.0195337
25.3289,-0.0247564,0.00305943,0.0213014
25.3389,-0.023606,0.00476387,0.0208719
25.3489,-0.0232033,0.00695649,0.0233566
25.3589,-0.0247078,0.0028014,0.0200278
25.3689,-0.0245185,0.00473443,0.0186062
25.3789,-0.0239019,0.00523306,0.0237916
25.3889,-0.0254061,0.00449563,0.020432
25.3989,-0.0252318,0.0061995,0.0204751
25.409,-0.0257899,0.00448533,0.0212658
25.419,-0.0261037,0.00374761,0.0208357
25.429,-0.0242354,0.00618361,0.0233505
25.439,-0.0240608,0.00520156,0.0214555
25.449,-0.0238708,0.00592839,0.0200486
25.459,-0.024932,0.00567857,0.0220597
25.469,-0.0254895,0.00542865,0.0235671
25.479,-0.0265352,0.00444621,0.0231367
25.489,-0.0234152,0.00468437,0.0210277
25.499,-0.0259256,0.00321346,0.0210701
25.509,-0.0242855,0.00685411,0.019907
25.519,-0.0258344,0.00539826,0.0223907
25.529,-0.0268644,0.0061243,0.0219447
25.5391,-0.0247357,0.00514127,0.0215443
25.5491,-0.0248043,0.00366986,0.0203962
25.5591,-0.0260934,0.00732527,0.0213996
25.5691,-0.0264058,0.00683022,0.0212126
25.5791,-0.0252534,0.00438195,0.0215444
25.5891,-0.0262981,0.00437497,0.0213421
25.5991,-0.0273579,0.00583273,0.0225893
25.6091,-0.0244809,0.00411657,0.02051
25.6191,-0.0272343,0.00484171,0.0205212
25.6291,-0.0251201,0.0041019,0.0228057
25.6391,-0.0283462,0.00507097,0.0223284
25.6491,-0.0262318,0.00579579,0.0233769
25.6591,-0.0275199,0.00432326,0.0236777
25.6692,-0.0243982,0.00529202,0.0220557
25.6792,-0.0259455,0.00601653,0.0238059
25.6892,-0.0281947,0.00576438,0.022367
25.6992,-0.0292383,0.00575627,0.0214468
25.7092,-0.0268485,0.0045121,0.0198246
25.7192,-0.02719,0.00549559,0.02426
25.7292,-0.0270126,0.00426646,0.0233548
25.7392,-0.0302378,0.00474621,0.0233651
25.7492,-0.0249485,0.00473756,0.0242145
25.7592,-0.0274563,0.00619365,0.0237517
25.7692,-0.0265613,0.0049641,0.0255317
25.7792,-0.0285501,0.00664886,0.0218949
25.7892,-0.0288603,0.00641091,0.0224389
25.7992,-0.0277055,0.00615759,0.0225098
25.8093,-0.027039,0.00492761,0.0228248
25.8193,-0.0283407,0.0054065,0.024574
25.8293,-0.0298559,0.00490872,0.022661
25.8393,-0.029189,0.00537213,0.0217551
25.8493,-0.0278049,0.00586595,0.0242518
25.8593,-0.0283584,0.00561199,0.024307
25.8693,-0.0259822,0.00413722,0.0241485
25.8793,-0.0269934,0.00679744,0.0207704
25.8893,-0.0268294,0.00484943,0.023282
25.8993,-0.0298087,0.00457977,0.0218416
25.9093,-0.0291563,0.00531707,0.022873
25.9193,-0.0299686,0.00506244,0.0246215
25.9293,-0.0290565,0.00383115,0.0244626
25.9394,-0.0274119,0.00479699,0.0259821
25.9494,-0.0264996,0.00380962,0.0255636
25.9594,-0.0270521,0.00526352,0.0246263
25.9694,-0.0290539,0.00183453,0.024696
25.9794,-0.0279124,0.00499718,0.0254675
25.9894,-0.0274879,0.00425349,0.0245605
25.9994,-0.0290012,0.00424211,0.0231346
26.0094,-0.0280882,0.00374233,0.0236923
26.0194,-0.028411,0.004219,0.0254401
26.0294,-0.0309004,0.00396314,0.0245023
26.0394,-0.0270574,0.00468372,0.0240985
26.0494,-0.0298212,0.00369521,0.0258308
26.0594,-0.0293806,0.00417143,0.024435
26.0695,-0.0294587,0.00586822,0.0264266
26.0795,-0.0302538,0.0031704,0.0255189
26.0895,-0.0295535,0.00460756,0.0221545
26.0995,-0.0291429,0.0033896,0.0251377
26.1095,-0.0297087,0.00215626,0.0261677
26.1195,-0.0307322,0.00263178,0.0240238
26.1295,-0.0276357,0.00432788,0.0248247
26.1395,-0.028186,0.00455903,0.0268311
26.1495,-0.0282325,0.00601076,0.0246717
26.1595,-0.0300032,0.00477684,0.0254419
26.1695,-0.0325061,0.00305453,0.0252355
26.1795,-0.0306297,0.00645902,0.0257767
26.1895,-0.031164,0.00351578,0.0256007
26.1995,-0.0295314,0.00399036,0.0266453
26.2096,-0.0293483,0.003,0.0259808
26.2196,-0.0286616,0.00687703,0.0245534
26.2296,-0.0287376,0.0078548,0.0255672
26.2396,-0.0326892,0.00466683,0.0251162
26.2496,-0.0285994,0.00538496,0.0252144
26.2596,-0.0328254,0.00585884,0.0274029
26.2696,-0.0309172,0.00486776,0.0255326
26.2796,-0.0292684,0.00288474,0.0236622
26.2896,-0.0329904,0.00628793,0.0243857
26.2996,-0.0310972,0.00409105,0.0244836
26.3096,-0.0289596,0.00432019,0.0255274
26.3196,-0.0285462,0.00406093,0.0275324
26.3296,-0.0315353,0.00502224,0.0270654
26.3397,-0.0308469,0.00256548,0.0259118
26.3497,-0.0294412,0.00279414,0.0259787
26.3597,-0.0314534,0.00375508,0.0260151
26.3697,-0.0322447,0.0027628,0.0265397
26.3797,-0.0327917,0.00396764,0.0265912
26.3897,-0.0318738,0.00614892,0.0263832
26.3997,-0.0295061,0.00442385,0.0269686
26.4097,-0.0317617,0.00367522,0.0272335
26.4197,-0.0298668,0.00390302,0.0280476
26.4297,-0.0316186,0.00413069,0.0256421
26.4397,-0.0304558,0.00386997,0.0254642
26.4497,-0.0304983,0.00334972,0.0240504
26.4597,-0.0313036,0.00285987,0.0260391
26.4697,-0.0306287,0.00455189,0.02609
26.4798,-0.0321509,0.00429067,0.0261255
26.4898,-0.0314757,0.00329691,0.0266797
26.4998,-0.033257,0.00425613,0.0279205
26.5098,-0.0340311,0.00277385,0.0260332
26.5198,-0.0326231,0.00444998,0.0253513
26.5298,-0.0317031,0.00322684,0.0268818
26.5398,-0.0332397,0.00345315,0.0278934
26.5498,-0.0347457,0.00392348,0.0264636
26.5598,-0.0299344,0.00219643,0.0280396
26.5698,-0.0321724,0.00315478,0.0268386
26.5798,-0.0339526,0.00411301,0.0290553
26.5898,-0.0347255,0.00336213,0.0281288
26.5998,-0.0325839,0.00432011,0.0272174
26.6099,-0.0328835,0.00454554,0.0272672
26.6199,-0.0309857,0.00330601,0.0273475
26.6299,-0.0334823,0.00157807,0.0261613
26.6399,-0.0330491,0.00351209,0.0276605
26.6499,-0.0323715,0.00495771,0.02771
26.6599,-0.0319533,0.00298526,0.028263
26.6699,-0.0327403,0.00125681,0.0283277
26.6799,-0.0320623,0.00392274,0.0290942
26.6899,-0.0323608,0.00341474,0.0284111
26.6999,-0.0333762,0.00485972,0.0279567
26.7099,-0.0319806,0.00557215,0.0289824
26.7199,-0.0334993,0.00359893,0.0287874
26.7299,-0.0342854,0.00406697,0.0293094
26.74,-0.0338507,0.00551143,0.0300907
26.75,-0.0336447,0.00353782,0.0279576
26.76,-0.0334538,0.00131994,0.0280216
26.77,-0.0332781,0.00251988,0.0288027
26.78,-0.0335599,0.002499,0.0276307
26.79,-0.0336127,0.00490411,0.0271757
26.8,-0.0329329,0.00245684,0.0270106
26.81,-0.0344502,0.00316798,0.0284934
26.82,-0.0332819,0.00485555,0.0285417
26.83,-0.0338376,0.00361332,0.0298107
26.84,-0.0321806,0.00505649,0.0284094
