time (sec),X vibration (g),Y vibration (g),Z vibration (g)
22.2711,0.00392196,-0.00732678,-0.00105188
22.2811,0.00289193,-0.00728371,0.000228392
22.2911,0.00585957,-0.00740841,-0.00174141
22.3011,0.00170131,-0.00561045,-0.00101041
22.3111,0.00209002,-0.00552138,-0.00296491
22.3211,0.0047064,-0.00683603,-0.00192868
22.3311,0.00643767,-0.00651793,-0.00176217
22.3411,0.00404898,-0.0069169,-0.00112262
22.3511,0.00687866,-0.00723951,-0.00213099
22.3611,0.00381837,-0.00814187,-0.0015982
22.3711,0.0062511,-0.00547362,-0.000455041
22.3811,0.00477751,-0.00527719,1.50346e-06
22.3911,0.00498225,-0.00852915,-0.000426931
22.4011,0.00311171,-0.0067304,-0.000824822
22.4111,0.00467426,-0.00512993,-0.00111588
22.4211,0.00451247,-0.0061844,-0.00155949
22.4311,0.00302306,-0.00571291,-0.00304067
22.4411,0.00301363,-0.00571436,-0.00304173
22.4511,0.00594902,-0.00460184,0.000283625
22.4611,0.00471867,-0.00605269,-0.00272334
22.4711,0.00414433,-0.00732036,0.000479999
22.4811,0.00572135,-0.00672638,-0.00211493
22.4911,0.00589447,-0.00747508,-0.00144447
22.5011,0.00588436,-0.00747602,-0.00144537
22.5111,0.00476025,-0.00714117,-0.00199555
22.5211,0.00409379,-0.00618064,-0.000851994
22.5311,0.00382394,-0.00737149,0.000123749
22.5411,0.00450001,-0.00479336,-0.00315765
22.5511,0.00366535,-0.00775404,-0.000671243
22.5611,0.00438697,-0.00667108,-0.00201473
22.5711,0.00567304,-0.00503871,-0.00364811
22.5811,0.00593665,-0.00766343,-0.000764886
22.5911,0.00507101,-0.00807555,-0.000765523
22.6011,0.00573112,-0.00384893,-3.37133e-05
22.6111,0.00329359,-0.00589354,-8.00664e-05
22.6211,0.00311423,-0.00778547,-0.000645184
22.6311,0.00519304,-0.00690022,-0.000935615
22.6411,0.00267886,-0.00682359,-0.000966617
22.6511,0.00501683,-0.00773868,-0.000433017
22.6611,0.00357051,-0.00720409,-0.00198982
22.6711,0.0060303,-0.00703562,-0.00281418
22.6811,0.00414124,-0.00585998,-0.0026467
22.6911,0.00356431,-0.00648476,-0.00247918
22.7011,0.00521502,-0.00634651,0.000465455
22.7111,0.00559914,-0.00713894,-0.000328258
22.7211,0.00349597,-0.00838904,-0.00305979
22.7311,0.0038951,-0.00654151,-0.00214447
22.7411,0.00491971,-0.00834072,-0.00235825
22.7511,0.00528807,-0.00429574,-0.00214476
22.7611,0.00402363,-0.00742225,-0.00075631
22.7711,0.00405604,-0.00856502,-0.00260267
22.7811,0.00457662,-0.00694587,-0.00420486
22.7911,0.00514284,-0.00640998,-0.00164139
22.8011,0.0035422,-0.00710993,0.000357537
22.8111,0.00560351,-0.00800815,-0.00322818
22.8211,0.00354486,-0.00716677,-0.00196159
22.8311,0.00227952,-0.00693563,-0.0027549
22.8411,0.00365382,-0.00777249,-0.00185445
22.8511,0.00489065,-0.00622888,-0.00238829
22.8611,0.00403692,-0.00663828,-0.00308993
22.8711,0.00272529,-0.0081462,-0.00145696
22.8811,0.00641839,-0.00786874,-0.00153292
22.8911,0.00678496,-0.00785057,-0.00163937
22.9011,0.00498466,-0.00536038,-0.00234087
22.9111,0.00193302,-0.00549457,-0.000768785
22.9211,0.0022992,-0.00608641,-0.000310548
22.9311,0.00470991,-0.00760892,-0.00119504
22.9411,0.00432814,-0.00685776,-0.00194216
22.9511,0.00437349,-0.00786125,-0.00192631
22.9611,0.00399146,-0.00584339,4.26855e-05
22.9711,0.00374662,-0.00632785,-0.00148252
22.9811,0.00427984,-0.00682745,-0.00056629
22.9911,0.00496552,-0.00664029,-0.00218297
23.0011,0.00345381,-0.00707862,-0.00262468
